OID_,abbrev,name,count_yr,country_code,field_counters,feeder_counters,min_parties,max_parties,feeder_hrs,nocturnal_hrs,nocturnal_distance
272,BCCB,Cranbrook,104,CA,15,6,4,4,9.000000000000000,0.000000000000000,0.000000000000000
273,BCCB,Cranbrook,104,CA,15,6,4,4,9.000000000000000,0.000000000000000,0.000000000000000
274,BCCH,Chilliwack,104,CA,45,1,13,13,1.000000000000000,0.000000000000000,0.000000000000000
275,BCCH,Chilliwack,104,CA,45,1,13,13,1.000000000000000,0.000000000000000,0.000000000000000
276,BCCI,Cortes Island,104,CA,24,15,4,4,26.000000000000000,0.000000000000000,0.000000000000000
277,BCCI,Cortes Island,104,CA,24,15,4,4,26.000000000000000,0.000000000000000,0.000000000000000
278,BCCO,Comox,104,CA,48,3,12,12,2.000000000000000,0.000000000000000,0.000000000000000
279,BCCO,Comox,104,CA,48,3,12,12,2.000000000000000,0.000000000000000,0.000000000000000
280,BCCR,Campbell River,104,CA,35,29,12,12,50.000000000000000,0.000000000000000,0.000000000000000
281,BCCR,Campbell River,104,CA,35,29,12,12,50.000000000000000,0.000000000000000,0.000000000000000
282,BCCT,Creston Valley,104,CA,32,4,8,11,4.000000000000000,0.000000000000000,0.000000000000000
283,BCCT,Creston Valley,104,CA,32,4,8,11,4.000000000000000,0.000000000000000,0.000000000000000
284,BCCT,Creston Valley,104,CA,32,4,8,11,4.000000000000000,0.000000000000000,0.000000000000000
285,BCDA,D'arcy-Birken,104,CA,7,1,4,4,6.000000000000000,0.000000000000000,0.000000000000000
286,BCDA,D'arcy-Birken,104,CA,7,1,4,4,6.000000000000000,0.000000000000000,0.000000000000000
287,BCDB,Deep Bay,104,CA,31,1,5,5,0.000000000000000,0.000000000000000,0.000000000000000
288,BCDB,Deep Bay,104,CA,31,1,5,5,0.000000000000000,0.000000000000000,0.000000000000000
289,BCDC,Dawson Creek,104,CA,5,0,3,3,0.000000000000000,1.000000000000000,12.000000000000000
290,BCDC,Dawson Creek,104,CA,5,0,3,3,0.000000000000000,1.000000000000000,12.000000000000000
291,BCAH,Apex-Hedley,105,CA,14,1,14,14,3.000000000000000,0.000000000000000,0.000000000000000
292,BCAH,Apex-Hedley,105,CA,14,1,14,14,3.000000000000000,0.000000000000000,0.000000000000000
293,BCAH,Apex-Hedley,105,CA,14,1,14,14,3.000000000000000,0.000000000000000,0.000000000000000
294,BCAM,Abbotsford-Mission,105,CA,27,7,27,27,18.000000000000000,0.000000000000000,0.000000000000000
295,BCAM,Abbotsford-Mission,105,CA,27,7,27,27,18.000000000000000,0.000000000000000,0.000000000000000
296,BCBA,Bamfield,105,CA,21,0,3,5,0.000000000000000,0.000000000000000,0.000000000000000
297,BCBA,Bamfield,105,CA,21,0,3,5,0.000000000000000,0.000000000000000,0.000000000000000
298,BCBA,Bamfield,105,CA,21,0,3,5,0.000000000000000,0.000000000000000,0.000000000000000
299,BCBA,Bamfield,105,CA,21,0,3,5,0.000000000000000,0.000000000000000,0.000000000000000
300,BCBA,Bamfield,105,CA,21,0,3,5,0.000000000000000,0.000000000000000,0.000000000000000
301,BCBA,Bamfield,105,CA,21,0,3,5,0.000000000000000,0.000000000000000,0.000000000000000
302,BCBK,Bridge Lake,105,CA,6,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
303,BCBK,Bridge Lake,105,CA,6,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
304,BCBL,Burns Lake-Francois Lake,105,CA,6,5,4,4,14.000000000000000,0.000000000000000,0.000000000000000
305,BCBL,Burns Lake-Francois Lake,105,CA,6,5,4,4,14.000000000000000,0.000000000000000,0.000000000000000
306,BCBR,Broughton Strait,105,CA,20,0,8,8,0.000000000000000,0.000000000000000,0.000000000000000
307,BCBR,Broughton Strait,105,CA,20,0,8,8,0.000000000000000,0.000000000000000,0.000000000000000
308,BCBY,Blaeberry,105,CA,2,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
309,BCBY,Blaeberry,105,CA,2,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
310,BCCA,Cawston,105,CA,14,1,6,6,2.000000000000000,0.000000000000000,0.000000000000000
311,BCCA,Cawston,105,CA,14,1,6,6,2.000000000000000,0.000000000000000,0.000000000000000
312,BCCB,Cranbrook,105,CA,9,3,3,3,12.000000000000000,0.000000000000000,0.000000000000000
313,BCCB,Cranbrook,105,CA,9,3,3,3,12.000000000000000,0.000000000000000,0.000000000000000
314,BCCH,Chilliwack,105,CA,33,2,9,14,6.000000000000000,0.000000000000000,0.000000000000000
315,BCCH,Chilliwack,105,CA,33,2,9,14,6.000000000000000,0.000000000000000,0.000000000000000
316,BCCI,Cortes Island,105,CA,20,13,5,5,24.000000000000000,0.000000000000000,0.000000000000000
317,BCCI,Cortes Island,105,CA,20,13,5,5,24.000000000000000,0.000000000000000,0.000000000000000
318,BCCI,Cortes Island,105,CA,20,13,5,5,24.000000000000000,0.000000000000000,0.000000000000000
319,BCCK,Charlie Lake,105,CA,5,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
320,BCCK,Charlie Lake,105,CA,5,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
321,BCCO,Comox,105,CA,47,2,12,12,4.000000000000000,0.000000000000000,0.000000000000000
322,BCCO,Comox,105,CA,47,2,12,12,4.000000000000000,0.000000000000000,0.000000000000000
323,BCCR,Campbell River,105,CA,37,24,12,12,75.000000000000000,0.000000000000000,0.000000000000000
324,BCCR,Campbell River,105,CA,37,24,12,12,75.000000000000000,0.000000000000000,0.000000000000000
325,BCCR,Campbell River,105,CA,37,24,12,12,75.000000000000000,0.000000000000000,0.000000000000000
326,BCCT,Creston Valley,105,CA,28,15,6,10,-56.000000000000000,0.000000000000000,0.000000000000000
327,BCCT,Creston Valley,105,CA,28,15,6,10,-56.000000000000000,0.000000000000000,0.000000000000000
328,BCDA,D'arcy-Birken,105,CA,10,1,4,7,8.000000000000000,0.000000000000000,0.000000000000000
329,BCDA,D'arcy-Birken,105,CA,10,1,4,7,8.000000000000000,0.000000000000000,0.000000000000000
330,BCDB,Deep Bay,105,CA,25,0,5,5,0.000000000000000,3.000000000000000,14.000000000000000
331,BCDB,Deep Bay,105,CA,25,0,5,5,0.000000000000000,3.000000000000000,14.000000000000000
332,BCDC,Dawson Creek,105,CA,12,1,5,5,2.000000000000000,1.000000000000000,16.000000000000000
333,BCDC,Dawson Creek,105,CA,12,1,5,5,2.000000000000000,1.000000000000000,16.000000000000000
334,BC4C,Castlegar,106,CA,15,11,12,12,15.000000000000000,0.000000000000000,0.000000000000000
335,BC4C,Castlegar,106,CA,15,11,12,12,15.000000000000000,0.000000000000000,0.000000000000000
336,BCAC,Ashcroft-Cache Creek,106,CA,9,0,4,4,0.000000000000000,0.000000000000000,0.000000000000000
337,BCAC,Ashcroft-Cache Creek,106,CA,9,0,4,4,0.000000000000000,0.000000000000000,0.000000000000000
338,BCAH,Apex-Hedley,106,CA,14,0,6,7,0.000000000000000,0.000000000000000,0.000000000000000
339,BCAH,Apex-Hedley,106,CA,14,0,6,7,0.000000000000000,0.000000000000000,0.000000000000000
340,BCAH,Apex-Hedley,106,CA,14,0,6,7,0.000000000000000,0.000000000000000,0.000000000000000
341,BCAM,Abbotsford-Mission,106,CA,24,2,10,10,3.000000000000000,0.000000000000000,0.000000000000000
342,BCAM,Abbotsford-Mission,106,CA,24,2,10,10,3.000000000000000,0.000000000000000,0.000000000000000
343,BCBA,Bamfield,106,CA,9,0,3,4,0.000000000000000,1.000000000000000,1.000000000000000
344,BCBA,Bamfield,106,CA,9,0,3,4,0.000000000000000,1.000000000000000,1.000000000000000
345,BCBA,Bamfield,106,CA,9,0,3,4,0.000000000000000,1.000000000000000,1.000000000000000
346,BCBK,Bridge Lake,106,CA,4,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
347,BCBK,Bridge Lake,106,CA,4,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
348,BCBL,Burns Lake-Francois Lake,106,CA,5,8,4,4,8.000000000000000,0.000000000000000,0.000000000000000
349,BCBL,Burns Lake-Francois Lake,106,CA,5,8,4,4,8.000000000000000,0.000000000000000,0.000000000000000
350,BCBR,Broughton Strait,106,CA,24,4,9,10,12.000000000000000,0.000000000000000,0.000000000000000
351,BCBR,Broughton Strait,106,CA,24,4,9,10,12.000000000000000,0.000000000000000,0.000000000000000
352,BCBR,Broughton Strait,106,CA,24,4,9,10,12.000000000000000,0.000000000000000,0.000000000000000
353,BCBV,Bridesville,106,CA,11,0,5,6,0.000000000000000,3.000000000000000,15.000000000000000
354,BCBV,Bridesville,106,CA,11,0,5,6,0.000000000000000,3.000000000000000,15.000000000000000
355,BCBV,Bridesville,106,CA,11,0,5,6,0.000000000000000,3.000000000000000,15.000000000000000
356,BCCA,Cawston,106,CA,18,0,9,10,0.000000000000000,2.000000000000000,7.000000000000000
357,BCCA,Cawston,106,CA,18,0,9,10,0.000000000000000,2.000000000000000,7.000000000000000
358,BCCB,Cranbrook,106,CA,13,2,4,6,6.000000000000000,0.000000000000000,0.000000000000000
359,BCCB,Cranbrook,106,CA,13,2,4,6,6.000000000000000,0.000000000000000,0.000000000000000
360,BCCH,Chilliwack,106,CA,32,3,14,17,16.000000000000000,0.000000000000000,0.000000000000000
361,BCCH,Chilliwack,106,CA,32,3,14,17,16.000000000000000,0.000000000000000,0.000000000000000
362,BCCI,Cortes Island,106,CA,17,12,4,5,24.000000000000000,2.000000000000000,0.000000000000000
363,BCCI,Cortes Island,106,CA,17,12,4,5,24.000000000000000,2.000000000000000,0.000000000000000
364,BCCI,Cortes Island,106,CA,17,12,4,5,24.000000000000000,2.000000000000000,0.000000000000000
365,BCCK,Charlie Lake,106,CA,3,1,1,1,1.000000000000000,0.000000000000000,0.000000000000000
366,BCCK,Charlie Lake,106,CA,3,1,1,1,1.000000000000000,0.000000000000000,0.000000000000000
367,BCCO,Comox,106,CA,52,7,12,13,5.000000000000000,2.000000000000000,10.000000000000000
368,BCCO,Comox,106,CA,52,7,12,13,5.000000000000000,2.000000000000000,10.000000000000000
369,BCCR,Campbell River,106,CA,31,23,12,12,23.000000000000000,0.000000000000000,0.000000000000000
370,BCCR,Campbell River,106,CA,31,23,12,12,23.000000000000000,0.000000000000000,0.000000000000000
371,BCCT,Creston Valley,106,CA,28,9,11,12,20.000000000000000,0.000000000000000,0.000000000000000
372,BCCT,Creston Valley,106,CA,28,9,11,12,20.000000000000000,0.000000000000000,0.000000000000000
373,BCDA,D'arcy-Birken,106,CA,12,1,6,6,6.000000000000000,0.000000000000000,0.000000000000000
374,BCDA,D'arcy-Birken,106,CA,12,1,6,6,6.000000000000000,0.000000000000000,0.000000000000000
375,BCDA,D'arcy-Birken,106,CA,12,1,6,6,6.000000000000000,0.000000000000000,0.000000000000000
376,BCDB,Deep Bay,106,CA,35,0,5,5,0.000000000000000,1.000000000000000,7.000000000000000
377,BCDB,Deep Bay,106,CA,35,0,5,5,0.000000000000000,1.000000000000000,7.000000000000000
378,BCDC,Dawson Creek,106,CA,12,0,5,5,0.000000000000000,1.000000000000000,31.000000000000000
379,BCDC,Dawson Creek,106,CA,12,0,5,5,0.000000000000000,1.000000000000000,31.000000000000000
380,BC4C,Castlegar,107,CA,13,0,10,10,0.000000000000000,0.000000000000000,0.000000000000000
381,BC4C,Castlegar,107,CA,13,0,10,10,0.000000000000000,0.000000000000000,0.000000000000000
382,BCAC,Ashcroft-Cache Creek,107,CA,10,4,5,5,32.000000000000000,0.000000000000000,0.000000000000000
383,BCAC,Ashcroft-Cache Creek,107,CA,10,4,5,5,32.000000000000000,0.000000000000000,0.000000000000000
384,BCAH,Apex-Hedley,107,CA,10,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
385,BCAH,Apex-Hedley,107,CA,10,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
386,BCAH,Apex-Hedley,107,CA,10,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
387,BCAM,Abbotsford-Mission,107,CA,27,3,27,27,12.000000000000000,0.000000000000000,0.000000000000000
388,BCAM,Abbotsford-Mission,107,CA,27,3,27,27,12.000000000000000,0.000000000000000,0.000000000000000
389,BCBA,Bamfield,107,CA,14,2,5,5,4.000000000000000,0.000000000000000,0.000000000000000
390,BCBA,Bamfield,107,CA,14,2,5,5,4.000000000000000,0.000000000000000,0.000000000000000
391,BCBA,Bamfield,107,CA,14,2,5,5,4.000000000000000,0.000000000000000,0.000000000000000
392,BCBK,Bridge Lake,107,CA,5,1,1,1,2.000000000000000,0.000000000000000,0.000000000000000
393,BCBK,Bridge Lake,107,CA,5,1,1,1,2.000000000000000,0.000000000000000,0.000000000000000
394,BCBR,Broughton Strait,107,CA,24,0,5,8,0.000000000000000,0.000000000000000,0.000000000000000
395,BCBR,Broughton Strait,107,CA,24,0,5,8,0.000000000000000,0.000000000000000,0.000000000000000
396,BCBV,Bridesville,107,CA,9,0,5,5,0.000000000000000,1.000000000000000,6.000000000000000
397,BCBV,Bridesville,107,CA,9,0,5,5,0.000000000000000,1.000000000000000,6.000000000000000
398,BCBV,Bridesville,107,CA,9,0,5,5,0.000000000000000,1.000000000000000,6.000000000000000
399,BCCA,Cawston,107,CA,20,0,10,11,0.000000000000000,1.000000000000000,12.000000000000000
400,BCCA,Cawston,107,CA,20,0,10,11,0.000000000000000,1.000000000000000,12.000000000000000
401,BCCA,Cawston,107,CA,20,0,10,11,0.000000000000000,1.000000000000000,12.000000000000000
402,BCCB,Cranbrook,107,CA,9,5,2,2,15.000000000000000,0.000000000000000,0.000000000000000
403,BCCB,Cranbrook,107,CA,9,5,2,2,15.000000000000000,0.000000000000000,0.000000000000000
404,BCCH,Chilliwack,107,CA,31,2,12,12,3.000000000000000,0.000000000000000,0.000000000000000
405,BCCH,Chilliwack,107,CA,31,2,12,12,3.000000000000000,0.000000000000000,0.000000000000000
406,BCCI,Cortes Island,107,CA,20,8,5,5,24.000000000000000,2.000000000000000,0.000000000000000
407,BCCI,Cortes Island,107,CA,20,8,5,5,24.000000000000000,2.000000000000000,0.000000000000000
408,BCCI,Cortes Island,107,CA,20,8,5,5,24.000000000000000,2.000000000000000,0.000000000000000
409,BCCO,Comox,107,CA,44,6,12,12,15.000000000000000,0.000000000000000,0.000000000000000
410,BCCO,Comox,107,CA,44,6,12,12,15.000000000000000,0.000000000000000,0.000000000000000
411,BCCR,Campbell River,107,CA,26,22,12,12,22.000000000000000,0.000000000000000,0.000000000000000
412,BCCR,Campbell River,107,CA,26,22,12,12,22.000000000000000,0.000000000000000,0.000000000000000
413,BCCR,Campbell River,107,CA,26,22,12,12,22.000000000000000,0.000000000000000,0.000000000000000
414,BCCT,Creston Valley,107,CA,36,18,10,10,20.000000000000000,0.000000000000000,0.000000000000000
415,BCCT,Creston Valley,107,CA,36,18,10,10,20.000000000000000,0.000000000000000,0.000000000000000
416,BCCT,Creston Valley,107,CA,36,18,10,10,20.000000000000000,0.000000000000000,0.000000000000000
417,BCDA,D'arcy-Birken,107,CA,12,3,6,6,24.000000000000000,0.000000000000000,0.000000000000000
418,BCDA,D'arcy-Birken,107,CA,12,3,6,6,24.000000000000000,0.000000000000000,0.000000000000000
419,BCDA,D'arcy-Birken,107,CA,12,3,6,6,24.000000000000000,0.000000000000000,0.000000000000000
420,BCDB,Deep Bay,107,CA,35,0,22,22,0.000000000000000,0.000000000000000,0.000000000000000
421,BCDB,Deep Bay,107,CA,35,0,22,22,0.000000000000000,0.000000000000000,0.000000000000000
422,BCDC,Dawson Creek,107,CA,10,0,5,6,0.000000000000000,0.000000000000000,10.000000000000000
423,BCDC,Dawson Creek,107,CA,10,0,5,6,0.000000000000000,0.000000000000000,10.000000000000000
424,BCAC,Ashcroft-Cache Creek,108,CA,6,1,3,3,1.000000000000000,0.000000000000000,0.000000000000000
425,BCAC,Ashcroft-Cache Creek,108,CA,6,1,3,3,1.000000000000000,0.000000000000000,0.000000000000000
426,BCAH,Apex-Hedley,108,CA,13,1,12,12,2.000000000000000,3.000000000000000,15.000000000000000
427,BCAH,Apex-Hedley,108,CA,13,1,12,12,2.000000000000000,3.000000000000000,15.000000000000000
428,BCAH,Apex-Hedley,108,CA,13,1,12,12,2.000000000000000,3.000000000000000,15.000000000000000
429,BCAM,Abbotsford-Mission,108,CA,42,4,15,15,6.000000000000000,0.000000000000000,0.000000000000000
430,BCAM,Abbotsford-Mission,108,CA,42,4,15,15,6.000000000000000,0.000000000000000,0.000000000000000
431,BCBA,Bamfield,108,CA,8,0,1,4,0.000000000000000,0.000000000000000,0.000000000000000
432,BCBA,Bamfield,108,CA,8,0,1,4,0.000000000000000,0.000000000000000,0.000000000000000
433,BCBA,Bamfield,108,CA,8,0,1,4,0.000000000000000,0.000000000000000,0.000000000000000
434,BCBA,Bamfield,108,CA,8,0,1,4,0.000000000000000,0.000000000000000,0.000000000000000
435,BCBA,Bamfield,108,CA,8,0,1,4,0.000000000000000,0.000000000000000,0.000000000000000
436,BCBA,Bamfield,108,CA,8,0,1,4,0.000000000000000,0.000000000000000,0.000000000000000
437,BCBK,Bridge Lake,108,CA,4,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
438,BCBK,Bridge Lake,108,CA,4,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
439,BCBR,Broughton Strait,108,CA,23,3,8,11,4.000000000000000,0.000000000000000,0.000000000000000
440,BCBR,Broughton Strait,108,CA,23,3,8,11,4.000000000000000,0.000000000000000,0.000000000000000
441,BCBV,Bridesville,108,CA,9,0,5,6,0.000000000000000,2.000000000000000,17.000000000000000
442,BCBV,Bridesville,108,CA,9,0,5,6,0.000000000000000,2.000000000000000,17.000000000000000
443,BCCA,Cawston,108,CA,14,0,7,9,0.000000000000000,0.000000000000000,3.000000000000000
444,BCCA,Cawston,108,CA,14,0,7,9,0.000000000000000,0.000000000000000,3.000000000000000
445,BCCB,Cranbrook,108,CA,14,3,5,5,6.000000000000000,0.000000000000000,0.000000000000000
446,BCCB,Cranbrook,108,CA,14,3,5,5,6.000000000000000,0.000000000000000,0.000000000000000
447,BCCG,Castlegar,108,CA,13,6,9,9,6.000000000000000,0.000000000000000,0.000000000000000
448,BCCG,Castlegar,108,CA,13,6,9,9,6.000000000000000,0.000000000000000,0.000000000000000
449,BCCH,Chilliwack,108,CA,37,1,15,15,1.000000000000000,0.000000000000000,0.000000000000000
450,BCCH,Chilliwack,108,CA,37,1,15,15,1.000000000000000,0.000000000000000,0.000000000000000
451,BCCI,Cortes Island,108,CA,22,6,4,4,24.000000000000000,1.000000000000000,0.000000000000000
452,BCCI,Cortes Island,108,CA,22,6,4,4,24.000000000000000,1.000000000000000,0.000000000000000
453,BCCK,Charlie Lake,108,CA,7,1,1,4,0.000000000000000,0.000000000000000,0.000000000000000
454,BCCK,Charlie Lake,108,CA,7,1,1,4,0.000000000000000,0.000000000000000,0.000000000000000
455,BCCR,Campbell River,108,CA,30,20,12,12,80.000000000000000,0.000000000000000,0.000000000000000
456,BCCR,Campbell River,108,CA,30,20,12,12,80.000000000000000,0.000000000000000,0.000000000000000
457,BCCR,Campbell River,108,CA,30,20,12,12,80.000000000000000,0.000000000000000,0.000000000000000
458,BCCT,Creston Valley,108,CA,38,19,12,17,38.000000000000000,0.000000000000000,0.000000000000000
459,BCCT,Creston Valley,108,CA,38,19,12,17,38.000000000000000,0.000000000000000,0.000000000000000
460,BCCT,Creston Valley,108,CA,38,19,12,17,38.000000000000000,0.000000000000000,0.000000000000000
461,BCCT,Creston Valley,108,CA,38,19,12,17,38.000000000000000,0.000000000000000,0.000000000000000
462,BCDA,D'arcy-Birken,108,CA,9,3,5,5,7.000000000000000,0.000000000000000,0.000000000000000
463,BCDA,D'arcy-Birken,108,CA,9,3,5,5,7.000000000000000,0.000000000000000,0.000000000000000
464,BCDB,Deep Bay,108,CA,51,0,10,10,0.000000000000000,0.000000000000000,0.000000000000000
465,BCDB,Deep Bay,108,CA,51,0,10,10,0.000000000000000,0.000000000000000,0.000000000000000
466,BCDC,Dawson Creek,108,CA,9,0,4,5,0.000000000000000,0.000000000000000,0.000000000000000
467,BCDC,Dawson Creek,108,CA,9,0,4,5,0.000000000000000,0.000000000000000,0.000000000000000
468,BCAC,Ashcroft-Cache Creek,109,CA,8,5,3,3,12.000000000000000,0.000000000000000,0.000000000000000
469,BCAC,Ashcroft-Cache Creek,109,CA,8,5,3,3,12.000000000000000,0.000000000000000,0.000000000000000
470,BCAH,Apex-Hedley,109,CA,12,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
471,BCAH,Apex-Hedley,109,CA,12,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
472,BCAH,Apex-Hedley,109,CA,12,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
473,BCAM,Abbotsford-Mission,109,CA,49,6,12,12,7.000000000000000,0.000000000000000,0.000000000000000
474,BCAM,Abbotsford-Mission,109,CA,49,6,12,12,7.000000000000000,0.000000000000000,0.000000000000000
475,BCBA,Bamfield,109,CA,7,1,3,4,410.000000000000000,0.000000000000000,0.000000000000000
476,BCBA,Bamfield,109,CA,7,1,3,4,410.000000000000000,0.000000000000000,0.000000000000000
477,BCBA,Bamfield,109,CA,7,1,3,4,410.000000000000000,0.000000000000000,0.000000000000000
478,BCBK,Bridge Lake,109,CA,3,2,1,1,3.000000000000000,0.000000000000000,0.000000000000000
479,BCBK,Bridge Lake,109,CA,3,2,1,1,3.000000000000000,0.000000000000000,0.000000000000000
480,BCBL,Burns Lake-Francois Lake,109,CA,6,6,3,3,6.000000000000000,1.000000000000000,0.000000000000000
481,BCBL,Burns Lake-Francois Lake,109,CA,6,6,3,3,6.000000000000000,1.000000000000000,0.000000000000000
482,BCBR,Broughton Strait,109,CA,22,2,7,9,8.000000000000000,0.000000000000000,0.000000000000000
483,BCBR,Broughton Strait,109,CA,22,2,7,9,8.000000000000000,0.000000000000000,0.000000000000000
484,BCBR,Broughton Strait,109,CA,22,2,7,9,8.000000000000000,0.000000000000000,0.000000000000000
485,BCBV,Bridesville,109,CA,8,0,5,6,0.000000000000000,2.000000000000000,20.000000000000000
486,BCBV,Bridesville,109,CA,8,0,5,6,0.000000000000000,2.000000000000000,20.000000000000000
487,BCCA,Cawston,109,CA,9,1,6,7,0.000000000000000,0.000000000000000,0.000000000000000
488,BCCA,Cawston,109,CA,9,1,6,7,0.000000000000000,0.000000000000000,0.000000000000000
489,BCCB,Cranbrook,109,CA,7,3,3,3,6.000000000000000,0.000000000000000,0.000000000000000
