"","record_id","collection","project_id","protocol_id","protocol_type","species_id","statprov_code","country_code","SiteCode","latitude","longitude","bcr","subnational2_code","iba_site","utm_square","survey_year","survey_month","survey_week","survey_day","breeding_rank","GlobalUniqueIdentifier","DateLastModified","BasisOfRecord","InstitutionCode","CollectionCode","CatalogNumber","ScientificName","HigherTaxon","Kingdom","Phylum","Class","OrderTaxon","Family","Genus","SpecificEpithet","InfraspecificRank","InfraspecificEpithet","ScientificNameAuthor","IdentificationQualifier","HigherGeography","Continent","WaterBody","IslandGroup","Island","Country","StateProvince","County","Locality","MinimumElevationInMeters","MaximumElevationInMeters","MinimumDepthInMeters","MaximumDepthInMeters","DecimalLatitude","DecimalLongitude","GeodeticDatum","CoordinateUncertaintyInMeters","YearCollected","MonthCollected","DayCollected","TimeCollected","JulianDay","Collector","Sex","LifeStage","ImageURL","RelatedInformation","CollectorNumber","FieldNumber","FieldNotes","OriginalCoordinatesSystem","LatLongComments","GeoreferenceMethod","GeoreferenceReferences","GeoreferenceVerificationStatus","Remarks","FootprintWKT","FootprintSRS","ProjectCode","ProtocolType","ProtocolCode","ProtocolSpeciesTargeted","ProtocolReference","ProtocolURL","SurveyAreaIdentifier","SurveyAreaSize","SurveyAreaPercentageCovered","SurveyAreaShape","SurveyAreaLongAxisLength","SurveyAreaShortAxisLength","SurveyAreaLongAxisOrientation","CoordinatesScope","SamplingEventIdentifier","SamplingEventStructure","RouteIdentifier","TimeObservationsStarted","TimeObservationsEnded","DurationInHours","TimeIntervalStarted","TimeIntervalEnded","TimeIntervalsAdditive","NumberOfObservers","EffortMeasurement1","EffortUnits1","EffortMeasurement2","EffortUnits2","EffortMeasurement3","EffortUnits3","EffortMeasurement4","EffortUnits4","EffortMeasurement5","EffortUnits5","EffortMeasurement6","EffortUnits6","EffortMeasurement7","EffortUnits7","EffortMeasurement8","EffortUnits8","EffortMeasurement9","EffortUnits9","EffortMeasurement10","EffortUnits10","EffortMeasurement11","EffortUnits11","EffortMeasurement12","EffortUnits12","EffortMeasurement13","EffortUnits13","EffortMeasurement14","EffortUnits14","EffortMeasurement15","EffortUnits15","EffortMeasurement16","EffortUnits16","EffortMeasurement17","EffortUnits17","EffortMeasurement18","EffortUnits18","NoObservations","DistanceFromObserver","DistanceFromObserverMin","DistanceFromObserverMax","DistanceFromStart","BearingInDegrees","SpecimenDecimalLatitude","SpecimenDecimalLongitude","SpecimenGeodeticDatum","SpecimenUTMZone","SpecimenUTMNorthing","SpecimenUTMEasting","ObservationCount","ObservationDescriptor","ObservationCount2","ObservationDescriptor2","ObservationCount3","ObservationDescriptor3","ObservationCount4","ObservationDescriptor4","ObservationCount5","ObservationDescriptor5","ObservationCount6","ObservationDescriptor6","ObsCountAtLeast","ObsCountAtMost","ObservationDate","DateUncertaintyInDays","AllIndividualsReported","AllSpeciesReported","UTMZone","UTMNorthing","UTMEasting","CoordinatesUncertaintyInDecimalDegrees","CommonName","RecordPermissions","MultiScientificName1","MultiScientificName2","MultiScientificName3","MultiScientificName4","MultiScientificName5","MultiScientificName6","TaxonomicAuthorityAuthors","TaxonomicAuthorityVersion","TaxonomicAuthorityYear","SpeciesCode","TaxonConceptID","BreedingBirdAtlasCode","HabitatDescription","Remarks2","LastModifiedAction","RecordReviewStatus"
"40",1077716586,"BCCWS",1008,92,3,830,"BC","CA","VICX-7",49.653252,-124.942177,5,"CA.BC.CX2","BC272","10UCA50",2019,4,2,10,NA,"URN:catalog:BSC-EOC:BCCWS:106379-1-830-12",NA,"Observation","BSC-EOC","BCCWS","106379-1-830-12","Bucephala clangula","AnimaliaChordataAvesAnseriformes8","Animalia","Chordata","Aves","Anseriformes","8","Bucephala","clangula",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Wrecks Beach to Trent Beach",NA,NA,NA,NA,"49.653252","-124.942177",NA,NA,"2019","4","10","10",NA,NA,NA,NA,NA,NA,"1054998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","VICX-7",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-106379-1",NA,"VICX-7","10","11.75","1.75",NA,NA,NA,NA,NA,"Party-hours","100m","Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","Total Count","0","Inland","21","Near Shore","0","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Common Goldeneye",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","COGO",NA,NA,NA,NA,NA,NA
"41",1077716588,"BCCWS",1008,92,3,830,"BC","CA","LMVN-21",49.278645,-123.194389,5,"CA.BC.GV","BC020","10UDV85",2018,12,1,7,NA,"URN:catalog:BSC-EOC:BCCWS:101713-1-830-3",NA,"Observation","BSC-EOC","BCCWS","101713-1-830-3","Bucephala clangula","AnimaliaChordataAvesAnseriformes8","Animalia","Chordata","Aves","Anseriformes","8","Bucephala","clangula",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Jericho Beach",NA,NA,NA,NA,"49.278645","-123.194389",NA,NA,"2018","12","7","9.26667",NA,NA,NA,NA,NA,NA,"1030747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","LMVN-21",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-101713-1",NA,"LMVN-21","9.26667","9.3","0.0333338",NA,NA,NA,NA,NA,"Party-hours",NA,"Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Total Count","0","Inland","2","Near Shore","0","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Common Goldeneye",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","COGO",NA,NA,NA,NA,NA,NA
"42",1077716593,"BCCWS",1008,92,3,13900,"BC","CA","GIPE-14",48.81218,-123.273727,5,"CA.BC.CP","N/A","10UDV70",2018,9,1,8,NA,"URN:catalog:BSC-EOC:BCCWS:98125-1-13900-3",NA,"Observation","BSC-EOC","BCCWS","98125-1-13900-3","Corvus brachyrhynchos","AnimaliaChordataAvesPasseriformes167","Animalia","Chordata","Aves","Passeriformes","167","Corvus","brachyrhynchos",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Pearson Rd. - Welcome Bay",NA,NA,NA,NA,"48.812180","-123.273727",NA,NA,"2018","9","8","14.6667",NA,NA,NA,NA,NA,NA,"1032089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","GIPE-14",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-98125-1",NA,"GIPE-14","14.6667","14.9167","0.25",NA,NA,NA,NA,NA,"Party-hours","Unlimited","Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Total Count","1","Inland","0","Near Shore","0","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"American Crow",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","AMCR",NA,NA,NA,NA,NA,NA
"43",1077716594,"BCCWS",1008,92,3,13900,"BC","CA","LMSQ-23",49.691784,-123.168472,5,"CA.BC.SL","BC023","10UDA80",2018,10,2,14,NA,"URN:catalog:BSC-EOC:BCCWS:113508-1-13900-26",NA,"Observation","BSC-EOC","BCCWS","113508-1-13900-26","Corvus brachyrhynchos","AnimaliaChordataAvesPasseriformes167","Animalia","Chordata","Aves","Passeriformes","167","Corvus","brachyrhynchos",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Squamish Estuary (formerly sites 1-20)",NA,NA,NA,NA,"49.691784","-123.168472",NA,NA,"2018","10","14","8.33333",NA,NA,NA,NA,NA,NA,"1054942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","LMSQ-23",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-113508-1",NA,"LMSQ-23","8.33333","12.3333","4",NA,NA,NA,NA,NA,"Party-hours",NA,"Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","Total Count","24","Inland","0","Near Shore","0","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"American Crow",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","AMCR",NA,NA,NA,NA,NA,NA
"44",1077716599,"BCCWS",1008,92,3,750,"BC","CA","VIVI-24",48.402901,-123.334328,5,"CA.BC.CP","N/A","10TDU76",2018,3,2,11,NA,"URN:catalog:BSC-EOC:BCCWS:88707-1-750-2",NA,"Observation","BSC-EOC","BCCWS","88707-1-750-2","Histrionicus histrionicus","AnimaliaChordataAvesAnseriformes8","Animalia","Chordata","Aves","Anseriformes","8","Histrionicus","histrionicus",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Clover Pt. - Harling Pt.",NA,NA,NA,NA,"48.402901","-123.334328",NA,NA,"2018","3","11","9",NA,NA,NA,NA,NA,NA,"1054972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","VIVI-24",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-88707-1",NA,"VIVI-24","9","11","2",NA,NA,NA,NA,NA,"Party-hours","Unlimited","Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","Total Count","0","Inland","23","Near Shore","0","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Harlequin Duck",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","HARD",NA,NA,NA,NA,NA,NA
"45",1077716616,"BCCWS",1008,92,3,180,"BC","CA","VIVI-24",48.402901,-123.334328,5,"CA.BC.CP","N/A","10TDU76",2019,3,2,10,NA,"URN:catalog:BSC-EOC:BCCWS:106082-1-180-1",NA,"Observation","BSC-EOC","BCCWS","106082-1-180-1","Branta bernicla","AnimaliaChordataAvesAnseriformes8","Animalia","Chordata","Aves","Anseriformes","8","Branta","bernicla",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Clover Pt. - Harling Pt.",NA,NA,NA,NA,"48.402901","-123.334328",NA,NA,"2019","3","10","9",NA,NA,NA,NA,NA,NA,"1054972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","VIVI-24",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-106082-1",NA,"VIVI-24","9","10.5","1.5",NA,NA,NA,NA,NA,"Party-hours","Unlimited","Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","Total Count","0","Inland","18","Near Shore","0","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Brant",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","BRAN",NA,NA,NA,NA,NA,NA
"46",1077716619,"BCCWS",1008,92,3,880,"BC","CA","VINN-9",49.209484,-123.935341,5,"CA.BC.NA","N/A","10UDV35",2018,4,1,8,NA,"URN:catalog:BSC-EOC:BCCWS:88740-1-880-3",NA,"Observation","BSC-EOC","BCCWS","88740-1-880-3","Mergus merganser","AnimaliaChordataAvesAnseriformes8","Animalia","Chordata","Aves","Anseriformes","8","Mergus","merganser",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Horswell Bluff",NA,NA,NA,NA,"49.209484","-123.935341",NA,NA,"2018","4","8","14",NA,NA,NA,NA,NA,NA,"1054939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","VINN-9",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-88740-1",NA,"VINN-9","14","15","1",NA,NA,NA,NA,NA,"Party-hours","Unlimited","Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","Total Count","0","Inland","12","Near Shore","0","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Common Merganser",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","COME",NA,NA,NA,NA,NA,NA
"47",1077716625,"BCCWS",1008,92,3,680,"BC","CA","VIPQ-4",49.46059,-124.744179,5,"CA.BC.NA","BC272","10UCV78",2019,4,2,14,NA,"URN:catalog:BSC-EOC:BCCWS:106243-1-680-4",NA,"Observation","BSC-EOC","BCCWS","106243-1-680-4","Aythya marila","AnimaliaChordataAvesAnseriformes8","Animalia","Chordata","Aves","Anseriformes","8","Aythya","marila",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Deep Bay",NA,NA,NA,NA,"49.460590","-124.744179",NA,NA,"2019","4","14","10.1667",NA,NA,NA,NA,NA,NA,"1055013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","VIPQ-4",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-106243-1",NA,"VIPQ-4","10.1667","11.75","1.58333",NA,NA,NA,NA,NA,"Party-hours","Unlimited","Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Total Count","0","Inland","0","Near Shore","3","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Greater Scaup",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","GRSC",NA,NA,NA,NA,NA,NA
"48",1077716634,"BCCWS",1008,92,3,5150,"BC","CA","VIBC-2",49.871754,-125.108597,5,"CA.BC.CX2","N/A","10UCA42",2019,11,1,8,NA,"URN:catalog:BSC-EOC:BCCWS:129768-1-5150-16",NA,"Observation","BSC-EOC","BCCWS","129768-1-5150-16","Larus delawarensis","AnimaliaChordataAvesCharadriiformes55","Animalia","Chordata","Aves","Charadriiformes","55","Larus","delawarensis",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Oyster River Estuary",NA,NA,NA,NA,"49.871754","-125.108597",NA,NA,"2019","11","8","12.2333",NA,NA,NA,NA,NA,NA,"1081850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","VIBC-2",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-129768-1",NA,"VIBC-2","12.2333","15","2.76667",NA,NA,NA,NA,NA,"Party-hours",NA,"Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Total Count","1","Inland","0","Near Shore","0","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Ring-billed Gull",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","RBGU",NA,NA,NA,NA,NA,NA
"49",1077716646,"BCCWS",1008,92,3,2550,"BC","CA","LMVN-11",49.134792,-123.202744,5,"CA.BC.GV","BC017","10UDV84",2019,1,2,13,NA,"URN:catalog:BSC-EOC:BCCWS:102197-1-2550-14",NA,"Observation","BSC-EOC","BCCWS","102197-1-2550-14","Ardea herodias","AnimaliaChordataAvesPelecaniformes73","Animalia","Chordata","Aves","Pelecaniformes","73","Ardea","herodias",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Lulu South",NA,NA,NA,NA,"49.134792","-123.202744",NA,NA,"2019","1","13","11.25",NA,NA,NA,NA,NA,NA,"1054923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","LMVN-11",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-102197-1",NA,"LMVN-11","11.25","13.25","2",NA,NA,NA,NA,NA,"Party-hours","Unlimited","Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","Total Count","19","Inland","0","Near Shore","0","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Great Blue Heron",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","GBHE",NA,NA,NA,NA,NA,NA
"50",1077716656,"BCCWS",1008,92,3,1550,"BC","CA","SCPR-3",49.766373,-124.340492,5,"CA.BC.PW","N/A","10UDA01",2018,1,2,15,NA,"URN:catalog:BSC-EOC:BCCWS:85005-1-1550-8",NA,"Observation","BSC-EOC","BCCWS","85005-1-1550-8","Gavia pacifica","AnimaliaChordataAvesGaviiformes59","Animalia","Chordata","Aves","Gaviiformes","59","Gavia","pacifica",NA,NA,NA,NA,"North AmericaCanadaBritish Columbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Lang Creek breakwater- Stillwater Bay",NA,NA,NA,NA,"49.766373","-124.340492",NA,NA,"2018","1","15","9.83333",NA,NA,NA,NA,NA,NA,"1067334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Modified transect","BCCWS","Waterbirds",NA,"http://www.birdscanada.org/download/BCCWSProtocol.pdf","SCPR-3",NA,NA,"Unlimited",NA,NA,NA,NA,"BCCWS-85005-1",NA,"SCPR-3","9.83333","12","2.16667",NA,NA,NA,NA,NA,"Party-hours","500m","Visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Total Count","0","Inland","1","Near Shore","0","Off Shore",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Pacific Loon",NA,NA,NA,NA,NA,NA,NA,"Cornell Lab of Ornithology","eBird/Clements v2019","2019","PALO",NA,NA,NA,NA,NA,NA
